Order_ID,Customer_ID,Order_Date,Product_Category,Product_Price,Quantity,Payment_Method,Delivery_Status,Customer_Age,Customer_Gender,Discount_Applied,Total_Sales,Region,Customer_Rating,Return_Status
ORD1521,CUST48,2024-06-05,Groceries,72.0,6,PayPal,On Time,38.0,Female,25,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1522,CUST196,2024-06-06,Clothing,352.0,7,Credit Card,Late,61.0,Female,13,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1523,CUST42,2024-06-07,Groceries,395.0,6,Cash,On Time,,Male,8,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1524,CUST90,2024-06-08,Clothing,351.0,1,Cash,Cancelled,40.0,Other,46,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1525,CUST62,2024-06-09,Groceries,412.0,8,Credit Card,Cancelled,58.0,Male,11,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1526,CUST193,2024-06-10,Groceries,445.0,7,PayPal,On Time,42.0,Male,41,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1527,CUST9,2024-06-11,Clothing,267.0,6,Debit Card,Late,58.0,Other,5,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1528,CUST109,2024-06-12,Clothing,190.0,6,PayPal,Late,27.0,Male,19,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1529,CUST142,2024-06-13,Clothing,153.0,5,Credit Card,Cancelled,39.0,Female,23,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1530,CUST69,2024-06-14,Electronics,495.0,6,PayPal,On Time,36.0,Female,26,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1531,CUST171,2024-06-15,Home Decor,259.0,9,Cash,Late,18.0,Female,37,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1532,CUST1,2024-06-16,Electronics,160.0,9,PayPal,Late,24.0,Male,7,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1533,CUST16,2024-06-17,Electronics,153.0,8,Credit Card,Cancelled,21.0,Female,0,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1534,CUST73,2024-06-18,Groceries,365.0,9,Cash,Late,18.0,Female,48,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1535,CUST122,2024-06-19,Clothing,220.0,8,PayPal,On Time,32.0,Female,48,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1536,CUST172,2024-06-20,Home Decor,405.0,8,PayPal,Cancelled,57.0,Female,23,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1537,CUST80,2024-06-21,Groceries,373.0,1,Cash,Cancelled,29.0,Female,46,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1538,CUST68,2024-06-22,Electronics,182.0,5,Debit Card,On Time,39.0,Female,6,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1539,CUST78,2024-06-23,Clothing,425.0,4,Cash,Cancelled,39.0,Male,18,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1540,CUST190,2024-06-24,Groceries,342.0,2,Debit Card,Late,67.0,Female,21,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1541,CUST189,2024-06-25,Clothing,377.0,8,Credit Card,Late,64.0,Female,34,<function <lambda> at 0x796a7ccaae60>,East,5.0,Returned
ORD1542,CUST193,2024-06-26,Groceries,176.0,3,Credit Card,On Time,34.0,Other,29,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1543,CUST165,2024-06-27,Clothing,155.0,4,Cash,Late,46.0,Male,28,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1544,CUST20,2024-06-28,Electronics,141.0,7,Cash,On Time,63.0,Male,21,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1545,CUST144,2024-06-29,Home Decor,336.0,9,Credit Card,On Time,31.0,Male,10,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1546,CUST159,2024-06-30,Electronics,427.0,2,Debit Card,Late,67.0,Male,19,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1547,CUST45,2024-07-01,Home Decor,442.0,3,Credit Card,On Time,37.0,Female,28,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1548,CUST115,2024-07-02,Clothing,100.0,4,Cash,Late,67.0,Female,40,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1549,CUST68,2024-07-03,Groceries,78.0,1,Credit Card,Cancelled,65.0,Other,41,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1550,CUST137,2024-07-04,Electronics,345.0,7,Cash,Cancelled,50.0,Other,33,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1551,CUST105,2024-07-05,Home Decor,346.0,2,Cash,On Time,60.0,Male,0,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1552,CUST101,2024-07-06,Electronics,263.0,5,Credit Card,Late,32.0,Other,30,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1553,CUST181,2024-07-07,Home Decor,316.0,1,Debit Card,Late,29.0,Other,29,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1554,CUST60,2024-07-08,Electronics,456.0,3,PayPal,Cancelled,57.0,Male,47,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1555,CUST15,2024-07-09,Home Decor,306.0,2,Credit Card,Cancelled,37.0,Male,17,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1556,CUST44,2024-07-10,Home Decor,351.0,1,PayPal,Late,47.0,Other,16,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1557,CUST64,2024-07-11,Clothing,150.0,7,Credit Card,On Time,55.0,Female,37,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1558,CUST39,2024-07-12,Home Decor,454.0,5,PayPal,Cancelled,20.0,Other,13,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1559,CUST114,2024-07-13,Clothing,395.0,1,Debit Card,On Time,45.0,Other,22,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1560,CUST101,2024-07-14,Home Decor,159.0,6,Debit Card,On Time,43.0,Female,24,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1561,CUST122,2024-07-15,Groceries,469.0,5,Credit Card,Cancelled,47.0,Female,14,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1562,CUST179,2024-07-16,Groceries,231.0,3,Cash,On Time,30.0,Male,45,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1563,CUST11,2024-07-17,Groceries,362.0,7,PayPal,On Time,30.0,Male,21,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1564,CUST181,2024-07-18,Home Decor,50.0,9,Cash,Late,19.0,Other,2,<function <lambda> at 0x796a7ccaae60>,North,3.0,Not Returned
ORD1565,CUST110,2024-07-19,Clothing,368.0,9,Cash,On Time,54.0,Female,18,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1566,CUST67,2024-07-20,Clothing,487.0,9,Cash,Late,66.0,Male,43,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1567,CUST125,2024-07-21,Home Decor,104.0,2,Debit Card,Cancelled,55.0,Other,33,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1568,CUST104,2024-07-22,Groceries,420.0,3,Credit Card,Cancelled,19.0,Female,34,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1569,CUST99,2024-07-23,Groceries,473.0,7,Credit Card,Late,53.0,Other,49,<function <lambda> at 0x796a7ccaae60>,North,5.0,Not Returned
ORD1570,CUST129,2024-07-24,Clothing,448.0,5,Debit Card,Cancelled,43.0,Male,0,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1571,CUST7,2024-07-25,Groceries,198.0,2,Debit Card,On Time,28.0,Male,20,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1572,CUST75,2024-07-26,Electronics,480.0,3,Credit Card,On Time,25.0,Female,28,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1573,CUST72,2024-07-27,Clothing,358.0,6,Cash,On Time,61.0,Other,5,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1574,CUST43,2024-07-28,Groceries,186.0,7,PayPal,Cancelled,57.0,Female,36,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1575,CUST184,2024-07-29,Clothing,251.0,9,PayPal,On Time,60.0,Male,0,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1576,CUST153,2024-07-30,Electronics,485.0,1,PayPal,Cancelled,39.0,Male,0,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1577,CUST12,2024-07-31,Clothing,362.0,7,Cash,On Time,37.0,Other,26,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1578,CUST157,2024-08-01,Clothing,166.0,8,Credit Card,Late,25.0,Other,20,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1579,CUST133,2024-08-02,Clothing,203.0,3,Debit Card,Cancelled,46.0,Other,15,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1580,CUST93,2024-08-03,Clothing,474.0,4,Credit Card,Cancelled,57.0,Female,43,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1581,CUST5,2024-08-04,Electronics,340.0,6,Cash,On Time,43.0,Other,39,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1582,CUST196,2024-08-05,Home Decor,112.0,7,Debit Card,Cancelled,47.0,Other,25,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1583,CUST77,2024-08-06,Clothing,293.0,4,Cash,Cancelled,34.0,Male,15,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1584,CUST104,2024-08-07,Clothing,74.0,8,PayPal,Late,37.0,Male,27,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1585,CUST117,2024-08-08,Groceries,139.0,5,PayPal,Late,69.0,Other,0,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1586,CUST7,2024-08-09,Clothing,124.0,1,Cash,On Time,33.0,Other,35,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1587,CUST6,2024-08-10,Groceries,343.0,4,Debit Card,Late,63.0,Male,9,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1588,CUST114,2024-08-11,Home Decor,435.0,3,Debit Card,On Time,60.0,Other,42,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1589,CUST100,2024-08-12,Electronics,440.0,9,Credit Card,On Time,24.0,Female,16,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1590,CUST160,2024-08-13,Electronics,259.0,8,PayPal,On Time,33.0,Female,22,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1591,CUST87,2024-08-14,Home Decor,467.0,1,Credit Card,Cancelled,62.0,Female,6,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1592,CUST85,2024-08-15,Electronics,396.0,6,Credit Card,Late,64.0,Other,43,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1593,CUST200,2024-08-16,Home Decor,66.0,9,Cash,On Time,65.0,Male,6,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1594,CUST84,2024-08-17,Home Decor,177.0,7,Cash,Late,44.0,Other,43,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1595,CUST116,2024-08-18,Home Decor,476.0,4,Credit Card,On Time,40.0,Other,14,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1596,CUST84,2024-08-19,Electronics,492.0,1,PayPal,Late,41.0,Male,33,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1597,CUST43,2024-08-20,Groceries,413.0,2,Cash,Late,26.0,Male,45,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1598,CUST114,2024-08-21,Home Decor,300.0,5,Credit Card,On Time,52.0,Male,44,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1599,CUST47,2024-08-22,Clothing,228.0,5,Credit Card,Cancelled,68.0,Female,3,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1600,CUST91,2024-08-23,Electronics,231.0,8,Credit Card,Late,37.0,Other,13,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1601,CUST150,2024-08-24,Home Decor,201.0,6,Credit Card,Cancelled,54.0,Male,13,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1602,CUST72,2024-08-25,Home Decor,74.0,8,Credit Card,Cancelled,59.0,Other,15,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1603,CUST76,2024-08-26,Clothing,229.0,2,Credit Card,On Time,34.0,Female,6,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1604,CUST175,2024-08-27,Groceries,247.0,3,Cash,On Time,64.0,Female,31,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1605,CUST53,2024-08-28,Groceries,393.0,6,PayPal,On Time,48.0,Male,18,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1606,CUST43,2024-08-29,Groceries,210.0,3,Credit Card,Late,25.0,Male,1,<function <lambda> at 0x796a7ccaae60>,North,4.0,Not Returned
ORD1607,CUST46,2024-08-30,Home Decor,226.0,6,Debit Card,On Time,32.0,Other,9,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1608,CUST163,2024-08-31,Home Decor,334.0,6,Cash,On Time,48.0,Male,49,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1609,CUST20,2024-09-01,Home Decor,112.0,2,Cash,Late,47.0,Other,16,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1610,CUST121,2024-09-02,Electronics,199.0,7,Credit Card,Late,63.0,Male,36,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1611,CUST112,2024-09-03,Clothing,203.0,2,Cash,On Time,37.0,Other,11,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1612,CUST83,2024-09-04,Home Decor,205.0,6,Credit Card,On Time,56.0,Other,5,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1613,CUST16,2024-09-05,Clothing,419.0,1,PayPal,On Time,29.0,Other,21,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1614,CUST195,2024-09-06,Clothing,98.0,3,PayPal,On Time,66.0,Other,31,<function <lambda> at 0x796a7ccaae60>,East,1.0,Returned
ORD1615,CUST75,2024-09-07,Groceries,386.0,2,Cash,Cancelled,34.0,Female,40,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1616,CUST47,2024-09-08,Electronics,133.0,7,Cash,Cancelled,59.0,Other,19,<function <lambda> at 0x796a7ccaae60>,South,1.0,Not Returned
ORD1617,CUST56,2024-09-09,Home Decor,410.0,4,Debit Card,On Time,47.0,Male,0,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1618,CUST18,2024-09-10,Groceries,226.0,8,Cash,Cancelled,46.0,Female,46,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1619,CUST149,2024-09-11,Groceries,197.0,6,Debit Card,Late,36.0,Female,5,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1620,CUST149,2024-09-12,Home Decor,167.0,4,PayPal,Cancelled,63.0,Other,18,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1621,CUST106,2024-09-13,Clothing,391.0,5,PayPal,Cancelled,28.0,Female,17,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1622,CUST58,2024-09-14,Groceries,112.0,9,Credit Card,On Time,51.0,Other,5,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1623,CUST71,2024-09-15,Clothing,238.0,7,PayPal,Cancelled,67.0,Male,44,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1624,CUST82,2024-09-16,Electronics,409.0,9,Debit Card,Cancelled,24.0,Other,32,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1625,CUST84,2024-09-17,Clothing,98.0,7,Cash,Cancelled,61.0,Female,22,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1626,CUST131,2024-09-18,Electronics,376.0,1,Credit Card,Cancelled,51.0,Male,22,<function <lambda> at 0x796a7ccaae60>,South,2.0,Not Returned
ORD1627,CUST69,2024-09-19,Clothing,306.0,8,Debit Card,Late,37.0,Other,25,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1628,CUST72,2024-09-20,Groceries,273.0,4,Cash,On Time,67.0,Male,12,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1629,CUST180,2024-09-21,Groceries,190.0,3,Credit Card,On Time,55.0,Male,6,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1630,CUST68,2024-09-22,Electronics,264.0,7,PayPal,Late,41.0,Female,14,<function <lambda> at 0x796a7ccaae60>,North,1.0,Not Returned
ORD1631,CUST60,2024-09-23,Home Decor,484.0,3,Debit Card,Cancelled,27.0,Male,43,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1632,CUST46,2024-09-24,Electronics,428.0,8,Cash,Late,49.0,Female,26,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1633,CUST106,2024-09-25,Electronics,489.0,6,Credit Card,Cancelled,69.0,Male,25,<function <lambda> at 0x796a7ccaae60>,West,3.0,Returned
ORD1634,CUST22,2024-09-26,Clothing,260.0,5,Credit Card,Late,32.0,Other,32,<function <lambda> at 0x796a7ccaae60>,South,3.0,Returned
ORD1635,CUST17,2024-09-27,Clothing,367.0,4,PayPal,On Time,54.0,Male,14,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1636,CUST53,2024-09-28,Electronics,81.0,8,Cash,On Time,37.0,Other,35,<function <lambda> at 0x796a7ccaae60>,South,5.0,Returned
ORD1637,CUST113,2024-09-29,Groceries,207.0,8,PayPal,On Time,20.0,Other,44,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1638,CUST121,2024-09-30,Clothing,334.0,1,PayPal,Cancelled,54.0,Male,26,<function <lambda> at 0x796a7ccaae60>,East,4.0,Returned
ORD1639,CUST164,2024-10-01,Home Decor,354.0,9,Cash,Cancelled,57.0,Other,4,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1640,CUST131,2024-10-02,Clothing,478.0,5,Cash,Late,25.0,Male,1,<function <lambda> at 0x796a7ccaae60>,South,4.0,Not Returned
ORD1641,CUST200,2024-10-03,Clothing,335.0,4,Cash,Late,57.0,Male,32,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1642,CUST105,2024-10-04,Home Decor,193.0,6,Debit Card,On Time,61.0,Other,15,<function <lambda> at 0x796a7ccaae60>,South,2.0,Returned
ORD1643,CUST57,2024-10-05,Electronics,473.0,6,Cash,Cancelled,40.0,Other,22,<function <lambda> at 0x796a7ccaae60>,East,5.0,Not Returned
ORD1644,CUST177,2024-10-06,Home Decor,68.0,2,Credit Card,Late,57.0,Female,37,<function <lambda> at 0x796a7ccaae60>,East,3.0,Not Returned
ORD1645,CUST43,2024-10-07,Electronics,67.0,8,PayPal,Cancelled,28.0,Other,15,<function <lambda> at 0x796a7ccaae60>,North,3.0,Returned
ORD1646,CUST155,2024-10-08,Electronics,306.0,7,Debit Card,Cancelled,63.0,Female,13,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1647,CUST30,2024-10-09,Electronics,127.0,1,Cash,On Time,25.0,Other,28,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1648,CUST48,2024-10-10,Home Decor,420.0,5,Debit Card,On Time,46.0,Male,25,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1649,CUST200,2024-10-11,Electronics,224.0,6,Cash,Cancelled,47.0,Other,34,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1650,CUST29,2024-10-12,Groceries,243.0,4,Debit Card,Cancelled,27.0,Male,14,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1651,CUST198,2024-10-13,Home Decor,162.0,2,PayPal,Cancelled,56.0,Male,2,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1652,CUST44,2024-10-14,Groceries,163.0,4,PayPal,Cancelled,45.0,Male,22,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1653,CUST125,2024-10-15,Electronics,271.0,1,Credit Card,On Time,66.0,Female,28,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1654,CUST99,2024-10-16,Clothing,215.0,7,Credit Card,Late,53.0,Other,33,<function <lambda> at 0x796a7ccaae60>,North,1.0,Returned
ORD1655,CUST187,2024-10-17,Electronics,484.0,2,Cash,On Time,30.0,Male,32,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1656,CUST127,2024-10-18,Groceries,368.0,2,PayPal,Late,49.0,Male,40,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1657,CUST153,2024-10-19,Groceries,181.0,9,Debit Card,Cancelled,53.0,Female,40,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1658,CUST68,2024-10-20,Home Decor,434.0,5,Debit Card,Late,54.0,Other,22,<function <lambda> at 0x796a7ccaae60>,West,4.0,Not Returned
ORD1659,CUST153,2024-10-21,Clothing,313.0,2,Debit Card,On Time,43.0,Other,6,<function <lambda> at 0x796a7ccaae60>,East,1.0,Not Returned
ORD1660,CUST108,2024-10-22,Home Decor,462.0,9,Credit Card,On Time,39.0,Female,2,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1661,CUST15,2024-10-23,Groceries,104.0,9,Debit Card,Cancelled,21.0,Female,31,<function <lambda> at 0x796a7ccaae60>,West,3.0,Not Returned
ORD1662,CUST32,2024-10-24,Electronics,408.0,1,Credit Card,On Time,48.0,Other,30,<function <lambda> at 0x796a7ccaae60>,North,4.0,Returned
ORD1663,CUST80,2024-10-25,Clothing,180.0,3,Credit Card,Cancelled,35.0,Female,17,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1664,CUST68,2024-10-26,Electronics,337.0,4,Cash,On Time,55.0,Other,42,<function <lambda> at 0x796a7ccaae60>,West,2.0,Not Returned
ORD1665,CUST157,2024-10-27,Electronics,315.0,7,Debit Card,On Time,41.0,Other,6,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1666,CUST98,2024-10-28,Clothing,415.0,4,Debit Card,Cancelled,40.0,Male,40,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1667,CUST178,2024-10-29,Home Decor,211.0,2,PayPal,Late,39.0,Male,0,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1668,CUST112,2024-10-30,Electronics,429.0,7,Cash,On Time,19.0,Other,13,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1669,CUST179,2024-10-31,Groceries,,6,PayPal,Late,48.0,Other,31,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1670,CUST115,2024-11-01,Electronics,104.0,3,Cash,On Time,28.0,Other,5,<function <lambda> at 0x796a7ccaae60>,East,4.0,Not Returned
ORD1671,CUST198,2024-11-02,Clothing,337.0,6,Debit Card,On Time,45.0,Other,38,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1672,CUST28,2024-11-03,Clothing,227.0,6,Credit Card,On Time,63.0,Other,9,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1673,CUST177,2024-11-04,Clothing,440.0,5,Credit Card,On Time,49.0,Other,6,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1674,CUST40,2024-11-05,Home Decor,398.0,4,Credit Card,Late,22.0,Female,25,<function <lambda> at 0x796a7ccaae60>,South,5.0,Not Returned
ORD1675,CUST73,2024-11-06,Electronics,57.0,1,Credit Card,Late,55.0,Other,33,<function <lambda> at 0x796a7ccaae60>,East,2.0,Returned
ORD1676,CUST108,2024-11-07,Home Decor,370.0,6,Credit Card,On Time,,Female,29,<function <lambda> at 0x796a7ccaae60>,West,5.0,Returned
ORD1677,CUST186,2024-11-08,Home Decor,362.0,2,PayPal,On Time,57.0,Female,35,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1678,CUST125,2024-11-09,Clothing,296.0,3,Cash,Late,63.0,Other,20,<function <lambda> at 0x796a7ccaae60>,West,1.0,Not Returned
ORD1679,CUST54,2024-11-10,Clothing,372.0,8,Debit Card,Cancelled,41.0,Other,16,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1680,CUST118,2024-11-11,Home Decor,492.0,6,PayPal,Cancelled,52.0,Female,32,<function <lambda> at 0x796a7ccaae60>,North,2.0,Returned
ORD1681,CUST174,2024-11-12,Electronics,304.0,3,Cash,Late,61.0,Female,9,<function <lambda> at 0x796a7ccaae60>,East,3.0,Returned
ORD1682,CUST116,2024-11-13,Groceries,377.0,7,Credit Card,On Time,65.0,Other,46,<function <lambda> at 0x796a7ccaae60>,North,5.0,Returned
ORD1683,CUST150,2024-11-14,Home Decor,103.0,4,Cash,On Time,40.0,Other,41,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1684,CUST28,2024-11-15,Electronics,298.0,9,Cash,Cancelled,34.0,Female,11,<function <lambda> at 0x796a7ccaae60>,West,1.0,Returned
ORD1685,CUST188,2024-11-16,Clothing,288.0,5,Credit Card,Cancelled,18.0,Female,15,<function <lambda> at 0x796a7ccaae60>,South,4.0,Returned
ORD1686,CUST76,2024-11-17,Clothing,278.0,3,Credit Card,Late,48.0,Female,40,<function <lambda> at 0x796a7ccaae60>,North,2.0,Not Returned
ORD1687,CUST169,2024-11-18,Electronics,116.0,2,Credit Card,Cancelled,48.0,Male,31,<function <lambda> at 0x796a7ccaae60>,West,5.0,Not Returned
ORD1688,CUST182,2024-11-19,Groceries,100.0,2,Debit Card,Late,59.0,Female,14,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1689,CUST78,2024-11-20,Clothing,146.0,3,Credit Card,Cancelled,59.0,Male,26,<function <lambda> at 0x796a7ccaae60>,South,1.0,Returned
ORD1690,CUST47,2024-11-21,Clothing,141.0,2,Debit Card,Cancelled,51.0,Other,27,<function <lambda> at 0x796a7ccaae60>,South,3.0,Not Returned
ORD1691,CUST21,2024-11-22,Clothing,313.0,4,Credit Card,Cancelled,26.0,Other,16,<function <lambda> at 0x796a7ccaae60>,West,4.0,Returned
ORD1692,CUST144,2024-11-23,Electronics,467.0,2,Debit Card,On Time,39.0,Female,45,<function <lambda> at 0x796a7ccaae60>,West,2.0,Returned
ORD1693,CUST111,2024-11-24,Home Decor,340.0,9,Cash,On Time,30.0,Other,49,<function <lambda> at 0x796a7ccaae60>,East,2.0,Not Returned
ORD1694,CUST170,2024-11-25,Clothing,145.0,2,PayPal,On Time,42.0,Other,1,<function <lambda> at 0x796a7ccaae60>,South,,Not Returned
